taxonID	habitat
11475088	terrestrial
11475089	terrestrial
11475090	terrestrial
11475091	terrestrial
11475092	terrestrial
11475093	terrestrial
11475094	terrestrial
11475095	terrestrial
11475096	terrestrial
11475097	terrestrial
11475098	terrestrial
11475099	terrestrial
11475100	terrestrial
11475101	terrestrial
11475102	terrestrial
11475103	terrestrial
11475104	terrestrial
11475105	terrestrial
11475106	terrestrial
11475107	terrestrial
11475108	terrestrial
11475109	terrestrial
11475110	terrestrial
11475111	terrestrial
11475112	terrestrial
11475113	terrestrial
11475114	terrestrial
11475115	terrestrial
11475116	terrestrial
11475117	terrestrial
11475118	terrestrial
11475119	terrestrial
11475120	terrestrial
11475121	terrestrial
11475122	terrestrial
11475123	terrestrial
11475124	terrestrial
11475125	terrestrial
11475126	terrestrial
11475127	terrestrial
11475128	terrestrial
11475129	terrestrial
11475130	terrestrial
11475131	terrestrial
11475132	terrestrial
11475133	terrestrial
11475134	terrestrial
11475135	terrestrial
11475136	terrestrial
11475137	terrestrial
11475138	terrestrial
11475139	terrestrial
11475140	terrestrial
11475141	terrestrial
11475142	terrestrial
11475143	terrestrial
11475144	terrestrial
11475145	terrestrial
11475146	terrestrial
11475147	terrestrial
11475148	terrestrial
11475149	terrestrial
11475150	terrestrial
11475151	terrestrial
11475152	terrestrial
11475153	terrestrial
11475154	terrestrial
11475155	terrestrial
11475156	terrestrial
11475157	terrestrial
11475158	terrestrial
11475159	terrestrial
11475160	terrestrial
11475161	terrestrial
11475162	terrestrial
11475163	terrestrial
11475164	terrestrial
11475165	terrestrial
11475166	terrestrial
11475167	terrestrial
11475168	terrestrial
11475169	terrestrial
11475170	terrestrial
11475171	terrestrial
11475172	terrestrial
11475173	terrestrial
11475174	terrestrial
11475175	terrestrial
11475176	terrestrial
11475177	terrestrial
11475178	terrestrial
11475179	terrestrial
11475180	terrestrial
11475181	terrestrial
11475182	terrestrial
11475183	terrestrial
11475184	terrestrial
11475185	terrestrial
11475186	terrestrial
11475187	terrestrial
11475188	terrestrial
11475189	terrestrial
11475190	terrestrial
11475191	terrestrial
11475192	terrestrial
11475193	terrestrial
11475194	terrestrial
11475195	terrestrial
11475196	terrestrial
11475197	terrestrial
11475198	terrestrial
11475199	terrestrial
11475200	terrestrial
11475201	terrestrial
11475202	terrestrial
11475203	terrestrial
11475204	terrestrial
11475205	terrestrial
11475206	terrestrial
11475207	terrestrial
11475208	terrestrial
11475209	terrestrial
11475210	terrestrial
11475211	terrestrial
11475212	terrestrial
11475213	terrestrial
11475214	terrestrial
11475215	terrestrial
11475216	terrestrial
11475217	terrestrial
11475218	terrestrial
11475219	terrestrial
11475220	terrestrial
11475221	terrestrial
11475222	terrestrial
11475223	terrestrial
11475224	terrestrial
11475225	terrestrial
11475226	terrestrial
11475227	terrestrial
11475228	terrestrial
11475229	terrestrial
11475230	terrestrial
11475231	terrestrial
11475232	terrestrial
11475233	terrestrial
11475234	terrestrial
11475235	terrestrial
11475236	terrestrial
11475237	terrestrial
11475238	terrestrial
11475239	terrestrial
11475240	terrestrial
11475241	terrestrial
11475242	terrestrial
11475243	terrestrial
11475244	terrestrial
11475245	terrestrial
11475246	terrestrial
11475247	terrestrial
11475248	terrestrial
11475249	terrestrial
11475250	terrestrial
11475251	terrestrial
11475252	terrestrial
11475253	terrestrial
11475254	terrestrial
11475255	terrestrial
11475256	terrestrial
11475257	terrestrial
11475258	terrestrial
11475259	terrestrial
11475260	terrestrial
11475261	terrestrial
11475262	terrestrial
11475263	terrestrial
11475264	terrestrial
11475265	terrestrial
11475266	terrestrial
11475267	terrestrial
11475268	terrestrial
11475269	terrestrial
11475270	terrestrial
11475271	terrestrial
11475272	terrestrial
11475273	terrestrial
11475274	terrestrial
11475275	terrestrial
11475276	terrestrial
11475277	terrestrial
11475278	terrestrial
11475279	terrestrial
11475280	terrestrial
11475281	terrestrial
11475282	terrestrial
11475283	terrestrial
11475284	terrestrial
11475285	terrestrial
11475286	terrestrial
11475287	terrestrial
11475288	terrestrial
11475289	terrestrial
11475290	terrestrial
11475291	terrestrial
11475292	terrestrial
11475293	terrestrial
11475294	terrestrial
11475295	terrestrial
11475296	terrestrial
11475297	terrestrial
11475298	terrestrial
11475299	terrestrial
11475300	terrestrial
11475301	terrestrial
11475302	terrestrial
11475303	terrestrial
11475304	terrestrial
11475305	terrestrial
11475306	terrestrial
11475307	terrestrial
11475308	terrestrial
11475309	terrestrial
11475310	terrestrial
11475311	terrestrial
11475312	terrestrial
11475313	terrestrial
11475314	terrestrial
11475315	terrestrial
11475316	terrestrial
11475317	terrestrial
11475318	terrestrial
11475319	terrestrial
11475320	terrestrial
11475321	terrestrial
11475322	terrestrial
11475323	terrestrial
11475324	terrestrial
11475325	terrestrial
11475326	terrestrial
11475327	terrestrial
11475328	terrestrial
11475329	terrestrial
11475330	terrestrial
11475331	terrestrial
11475332	terrestrial
11475333	terrestrial
11475334	terrestrial
11475335	terrestrial
11475336	terrestrial
11475337	terrestrial
11475338	terrestrial
11475339	terrestrial
11475340	terrestrial
11475341	terrestrial
11475342	terrestrial
11475343	terrestrial
11475344	terrestrial
11475345	terrestrial
11475346	terrestrial
11475347	terrestrial
11475348	terrestrial
11475349	terrestrial
11475350	terrestrial
11475351	terrestrial
11475352	terrestrial
11475353	terrestrial
11475354	terrestrial
11475355	terrestrial
11475356	terrestrial
11475357	terrestrial
11475358	terrestrial
11475359	terrestrial
11475360	terrestrial
11475361	terrestrial
11475362	terrestrial
11475363	terrestrial
11475364	terrestrial
11475365	terrestrial
11475366	terrestrial
11475367	terrestrial
11475368	terrestrial
11475369	terrestrial
11475370	terrestrial
11475371	terrestrial
11475372	terrestrial
11475373	terrestrial
11475374	terrestrial
11475375	terrestrial
11475376	terrestrial
11475377	terrestrial
11475378	terrestrial
11475379	terrestrial
11475380	terrestrial
11475381	terrestrial
11475382	terrestrial
11475383	terrestrial
11475384	terrestrial
11475385	terrestrial
11475386	terrestrial
11475387	terrestrial
11475388	terrestrial
11475389	terrestrial
11475390	terrestrial
11475391	terrestrial
11475392	terrestrial
11475393	terrestrial
11475394	terrestrial
11475395	terrestrial
11475396	terrestrial
11475397	terrestrial
11475398	terrestrial
11475399	terrestrial
11475400	terrestrial
11475401	terrestrial
11475402	terrestrial
11475403	terrestrial
11475404	terrestrial
11475405	terrestrial
11475406	terrestrial
11475407	terrestrial
11475408	terrestrial
11475409	terrestrial
11475410	terrestrial
11475411	terrestrial
11475412	terrestrial
11475413	terrestrial
11475414	terrestrial
11475415	terrestrial
11475416	terrestrial
11475417	terrestrial
11475418	terrestrial
11475419	terrestrial
11475420	terrestrial
11475421	terrestrial
11475422	terrestrial
11475423	terrestrial
11475424	terrestrial
11475425	terrestrial
11475426	terrestrial
11475427	terrestrial
11475428	terrestrial
11475429	terrestrial
11475430	terrestrial
11475431	terrestrial
11475432	terrestrial
11475433	terrestrial
11475434	terrestrial
11475435	terrestrial
11475436	terrestrial
11475437	terrestrial
11475438	terrestrial
11475439	terrestrial
11475440	terrestrial
11475441	terrestrial
11475442	terrestrial
11475443	terrestrial
11475444	terrestrial
11475445	terrestrial
11475446	terrestrial
11475447	terrestrial
11475448	terrestrial
11475449	terrestrial
11475450	terrestrial
11475451	terrestrial
11475452	terrestrial
11475453	terrestrial
11475454	terrestrial
11475455	terrestrial
11475456	terrestrial
11475457	terrestrial
11475458	terrestrial
11475459	terrestrial
11475460	terrestrial
11475461	terrestrial
11475462	terrestrial
11475463	terrestrial
11475464	terrestrial
11475465	terrestrial
11475466	terrestrial
11475467	terrestrial
11475468	terrestrial
11475469	terrestrial
11475470	terrestrial
11475471	terrestrial
11475472	terrestrial
11475473	terrestrial
11475474	terrestrial
11475475	terrestrial
11475476	terrestrial
11475477	terrestrial
11475478	terrestrial
11475479	terrestrial
11475480	terrestrial
11475481	terrestrial
11475482	terrestrial
11475483	terrestrial
11475484	terrestrial
11475485	terrestrial
11475486	terrestrial
11475487	terrestrial
11475488	terrestrial
11475489	terrestrial
11475490	terrestrial
11475491	terrestrial
11475492	terrestrial
11475493	terrestrial
11475494	terrestrial
11475495	terrestrial
11475496	terrestrial
11475497	terrestrial
11475498	terrestrial
11475499	terrestrial
11475500	terrestrial
11475501	terrestrial
11475502	terrestrial
11475503	terrestrial
11475504	terrestrial
11475505	terrestrial
11475506	terrestrial
11475507	terrestrial
11475508	terrestrial
11475509	terrestrial
11475510	terrestrial
11475511	terrestrial
11475512	terrestrial
11475513	terrestrial
11475514	terrestrial
11475515	terrestrial
11475516	terrestrial
11475517	terrestrial
11475518	terrestrial
11475519	terrestrial
11475520	terrestrial
11475521	terrestrial
11475522	terrestrial
11475523	terrestrial
11475524	terrestrial
11475525	terrestrial
11475526	terrestrial
11475527	terrestrial
11475528	terrestrial
11475529	terrestrial
11475530	terrestrial
11475531	terrestrial
11475532	terrestrial
11475533	terrestrial
11475534	terrestrial
11475535	terrestrial
11475536	terrestrial
11475537	terrestrial
11475538	terrestrial
11475539	terrestrial
11475540	terrestrial
11475541	terrestrial
11475542	terrestrial
11475543	terrestrial
11475544	terrestrial
11475545	terrestrial
11475546	terrestrial
11475547	terrestrial
11475548	terrestrial
11475549	terrestrial
11475550	terrestrial
11475551	terrestrial
11475552	terrestrial
11475553	terrestrial
11475554	terrestrial
11475555	terrestrial
11475556	terrestrial
11475557	terrestrial
11475558	terrestrial
11475559	terrestrial
11475560	terrestrial
11475561	terrestrial
11475562	terrestrial
11475563	terrestrial
11475564	terrestrial
11475565	terrestrial
11475566	terrestrial
11475567	terrestrial
11475568	terrestrial
11475569	terrestrial
11475570	terrestrial
11475571	terrestrial
11475572	terrestrial
11475573	terrestrial
11475574	terrestrial
11475575	terrestrial
11475576	terrestrial
11475577	terrestrial
11475578	terrestrial
11475579	terrestrial
11475580	terrestrial
11475581	terrestrial
11475582	terrestrial
11475583	terrestrial
11475584	terrestrial
11475585	terrestrial
11475586	terrestrial
11475587	terrestrial
11475588	terrestrial
11475589	terrestrial
11475590	terrestrial
11475591	terrestrial
11475592	terrestrial
11475593	terrestrial
11475594	terrestrial
11475595	terrestrial
11475596	terrestrial
11475597	terrestrial
11475598	terrestrial
11475599	terrestrial
11475600	terrestrial
11475601	terrestrial
11475602	terrestrial
11475603	terrestrial
11475604	terrestrial
11475605	terrestrial
11475606	terrestrial
11475607	terrestrial
11475608	terrestrial
11475609	terrestrial
11475610	terrestrial
11475611	terrestrial
11475612	terrestrial
11475613	terrestrial
11475614	terrestrial
11475615	terrestrial
11475616	terrestrial
11475617	terrestrial
11475618	terrestrial
11475619	terrestrial
11475620	terrestrial
11475621	terrestrial
11475622	terrestrial
11475623	terrestrial
11475624	terrestrial
11475625	terrestrial
11475626	terrestrial
11475627	terrestrial
11475628	terrestrial
11475629	terrestrial
11475630	terrestrial
11475631	terrestrial
11475632	terrestrial
11475633	terrestrial
11475634	terrestrial
11475635	terrestrial
11475636	terrestrial
11475637	terrestrial
11475638	terrestrial
11475639	terrestrial
11475640	terrestrial
11475641	terrestrial
11475642	terrestrial
11475643	terrestrial
11475644	terrestrial
11475645	terrestrial
11475646	terrestrial
11475647	terrestrial
11475648	terrestrial
11475649	terrestrial
11475650	terrestrial
11475651	terrestrial
11475652	terrestrial
11475653	terrestrial
11475654	terrestrial
11475655	terrestrial
11475656	terrestrial
11475657	terrestrial
11475658	terrestrial
11475659	terrestrial
11475660	terrestrial
11475661	terrestrial
11475662	terrestrial
11475663	terrestrial
11475664	terrestrial
11475665	terrestrial
11475666	terrestrial
11475667	terrestrial
11475668	terrestrial
11475669	terrestrial
11475670	terrestrial
11475671	terrestrial
11475672	terrestrial
11475673	terrestrial
11475674	terrestrial
11475675	terrestrial
11475676	terrestrial
11475677	terrestrial
11475678	terrestrial
11475679	terrestrial
11475680	terrestrial
11475681	terrestrial
11475682	terrestrial
11475683	terrestrial
11475684	terrestrial
11475685	terrestrial
11475686	terrestrial
11475687	terrestrial
11475688	terrestrial
11475689	terrestrial
11475690	terrestrial
11475691	terrestrial
11475692	terrestrial
11475693	terrestrial
11475694	terrestrial
11475695	terrestrial
11475696	terrestrial
11475697	terrestrial
11475698	terrestrial
11475699	terrestrial
11475700	terrestrial
11475701	terrestrial
11475702	terrestrial
11475703	terrestrial
11475704	terrestrial
11475705	terrestrial
11475706	terrestrial
11475707	terrestrial
11475708	terrestrial
11475709	terrestrial
11475710	terrestrial
11475711	terrestrial
11475712	terrestrial
11475713	terrestrial
11475714	terrestrial
11475715	terrestrial
11475716	terrestrial
11475717	terrestrial
11475718	terrestrial
11475719	terrestrial
11475720	terrestrial
11475721	terrestrial
11475722	terrestrial
11475723	terrestrial
11475724	terrestrial
11475725	terrestrial
11475726	terrestrial
11475727	terrestrial
11475728	terrestrial
11475729	terrestrial
11475730	terrestrial
11475731	terrestrial
11475732	terrestrial
11475733	terrestrial
11475734	terrestrial
11475735	terrestrial
11475736	terrestrial
11475737	terrestrial
11475738	terrestrial
11475739	terrestrial
11475740	terrestrial
11475741	terrestrial
11475742	terrestrial
11475743	terrestrial
11475744	terrestrial
11475745	terrestrial
11475746	terrestrial
11475747	terrestrial
11475748	terrestrial
11475749	terrestrial
11475750	terrestrial
11475751	terrestrial
11475752	terrestrial
11475753	terrestrial
11475754	terrestrial
11475755	terrestrial
11475756	terrestrial
11475757	terrestrial
11475758	terrestrial
11475759	terrestrial
11475760	terrestrial
11475761	terrestrial
11475762	terrestrial
11475763	terrestrial
11475764	terrestrial
11475765	terrestrial
11475766	terrestrial
11475767	terrestrial
11475768	terrestrial
11475769	terrestrial
11475770	terrestrial
11475771	terrestrial
11475772	terrestrial
11475773	terrestrial
11475774	terrestrial
11475775	terrestrial
11475776	terrestrial
11475777	terrestrial
11475778	terrestrial
11475779	terrestrial
11475780	terrestrial
11475781	terrestrial
11475782	terrestrial
11475783	terrestrial
11475784	terrestrial
11475785	terrestrial
11475786	terrestrial
11475787	terrestrial
11475788	terrestrial
11475789	terrestrial
11475790	terrestrial
11475791	terrestrial
11475792	terrestrial
11475793	terrestrial
11475794	terrestrial
11475795	terrestrial
11475796	terrestrial
11475797	terrestrial
11475798	terrestrial
11475799	terrestrial
11475800	terrestrial
11475801	terrestrial
11475802	terrestrial
11475803	terrestrial
11475804	terrestrial
11475805	terrestrial
11475806	terrestrial
11475807	terrestrial
11475808	terrestrial
11475809	terrestrial
11475810	terrestrial
11475811	terrestrial
11475812	terrestrial
11475813	terrestrial
11475814	terrestrial
11475815	terrestrial
11475816	terrestrial
11475817	terrestrial
11475818	terrestrial
11475819	terrestrial
11475820	terrestrial
11475821	terrestrial
11475822	terrestrial
11475823	terrestrial
11475824	terrestrial
11475825	terrestrial
11475826	terrestrial
11475827	terrestrial
11475828	terrestrial
11475829	terrestrial
11475830	terrestrial
11475831	terrestrial
11475832	terrestrial
